Time, WaitQueueSize, AverageServiceTime, WorkingThreadCount, TotalThreadCount
11:16:41, 0, 0.100000, 0, 3
11:16:44, 0, 0.100000, 0, 3
11:16:47, 0, 0.100000, 0, 3
11:16:50, 0, 0.100000, 0, 3
11:16:53, 0, 0.100000, 0, 3
11:16:56, 0, 0.100000, 0, 3
11:16:59, 0, 0.100000, 0, 3
11:17:2, 0, 0.100000, 0, 3
11:17:5, 0, 0.100000, 0, 3
11:17:8, 0, 0.100000, 0, 3
11:17:11, 0, 0.100000, 0, 3
11:17:14, 0, 0.100000, 0, 3
11:17:17, 0, 0.100000, 0, 3
11:17:20, 0, 0.100000, 0, 3
11:17:23, 0, 0.100000, 0, 3
11:17:26, 0, 0.100000, 0, 3
11:17:29, 0, 0.100000, 0, 3
11:17:32, 0, 0.100000, 0, 3
11:17:35, 0, 0.100000, 0, 3
11:17:38, 0, 0.100000, 0, 3
11:17:41, 0, 0.100000, 0, 3
11:17:44, 0, 0.100000, 0, 3
11:17:47, 0, 0.100000, 0, 3
11:17:50, 0, 0.100000, 0, 3
11:17:53, 0, 0.100000, 0, 3
11:17:56, 0, 0.100000, 0, 3
11:17:59, 0, 0.100000, 0, 3
11:18:2, 0, 0.100000, 0, 3
11:18:5, 0, 0.100000, 0, 3
11:18:8, 0, 0.100000, 0, 3
11:18:11, 0, 0.100000, 0, 3
11:18:14, 0, 0.100000, 0, 3
11:18:17, 0, 0.100000, 0, 3
11:18:20, 0, 0.100000, 0, 3
11:18:23, 0, 0.100000, 0, 3
11:18:26, 0, 0.100000, 0, 3
11:18:29, 0, 0.100000, 0, 3
11:18:32, 0, 0.100000, 0, 3
11:18:35, 0, 0.100000, 0, 3
11:18:38, 0, 0.100000, 0, 3
11:18:41, 0, 0.100000, 0, 3
11:18:44, 0, 0.100000, 0, 3
11:18:47, 0, 0.100000, 0, 3
11:18:50, 0, 0.100000, 0, 3
11:18:53, 0, 0.100000, 0, 3
11:18:56, 0, 0.100000, 0, 3
11:18:59, 0, 0.100000, 0, 3
11:19:2, 0, 0.100000, 0, 3
11:19:5, 0, 0.100000, 0, 3
11:19:8, 0, 0.100000, 0, 3
11:19:11, 0, 0.100000, 0, 3
11:19:14, 0, 0.100000, 0, 3
11:19:17, 0, 0.100000, 0, 3
11:19:20, 0, 0.100000, 0, 3
11:19:23, 0, 0.100000, 0, 3
11:19:26, 0, 0.100000, 0, 3
11:19:29, 0, 0.100000, 0, 3
11:19:32, 0, 0.100000, 0, 3
11:19:35, 0, 0.100000, 0, 3
11:19:38, 0, 0.100000, 0, 3
11:19:41, 0, 0.100000, 0, 3
11:19:44, 0, 0.100000, 0, 3
11:19:47, 0, 0.100000, 0, 3
11:19:50, 0, 0.100000, 0, 3
11:19:53, 0, 0.100000, 0, 3
11:19:56, 0, 0.100000, 0, 3
11:19:59, 0, 0.100000, 0, 3
11:20:2, 0, 0.100000, 0, 3
11:20:5, 0, 0.100000, 0, 3
11:20:8, 0, 0.100000, 0, 3
11:20:11, 0, 0.100000, 0, 3
11:20:14, 0, 0.100000, 0, 3
11:20:17, 0, 0.100000, 0, 3
11:20:20, 0, 0.100000, 0, 3
11:20:23, 0, 0.100000, 0, 3
11:20:26, 0, 0.100000, 0, 3
11:20:29, 0, 0.100000, 0, 3
11:20:32, 0, 0.100000, 0, 3
11:20:35, 0, 0.100000, 0, 3
11:20:38, 0, 0.100000, 0, 3
11:20:41, 0, 0.100000, 0, 3
11:20:44, 0, 0.100000, 0, 3
11:20:47, 0, 0.100000, 0, 3
11:20:50, 0, 0.100000, 0, 3
11:20:53, 0, 0.100000, 0, 3
11:20:56, 0, 0.100000, 0, 3
11:20:59, 0, 0.100000, 0, 3
11:21:2, 0, 0.100000, 0, 3
11:21:5, 0, 0.100000, 0, 3
11:21:8, 0, 0.100000, 0, 3
11:21:11, 0, 0.100000, 0, 3
11:21:14, 0, 0.100000, 0, 3
11:21:17, 0, 0.100000, 0, 3
11:21:20, 0, 0.100000, 0, 3
11:21:23, 0, 0.100000, 0, 3
11:21:26, 0, 0.100000, 0, 3
11:21:29, 0, 0.100000, 0, 3
11:21:32, 0, 0.100000, 0, 3
11:21:35, 0, 0.100000, 0, 3
11:21:38, 0, 0.100000, 0, 3
11:21:41, 0, 0.100000, 0, 3
11:21:44, 0, 0.100000, 0, 3
11:21:47, 0, 0.100000, 0, 3
11:21:50, 0, 0.100000, 0, 3
11:21:53, 0, 0.100000, 0, 3
11:21:56, 0, 0.100000, 0, 3
11:21:59, 0, 0.100000, 0, 3
11:22:2, 0, 0.100000, 0, 3
11:22:5, 0, 0.100000, 0, 3
11:22:8, 0, 0.100000, 0, 3
11:22:11, 0, 0.100000, 0, 3
11:22:14, 0, 0.100000, 0, 3
11:22:17, 0, 0.100000, 0, 3
11:22:20, 0, 0.100000, 0, 3
11:22:23, 0, 0.100000, 0, 3
11:22:26, 0, 0.100000, 0, 3
11:22:29, 0, 0.100000, 0, 3
11:22:32, 0, 0.100000, 0, 3
11:22:35, 0, 0.100000, 0, 3
11:22:39, 0, 0.100000, 0, 3
11:22:42, 0, 0.100000, 0, 3
11:22:45, 0, 0.100000, 0, 3
11:22:48, 0, 0.100000, 0, 3
11:22:51, 0, 0.100000, 0, 3
11:22:54, 0, 0.100000, 0, 3
11:22:57, 0, 0.100000, 0, 3
11:23:0, 0, 0.100000, 0, 3
11:23:3, 0, 0.100000, 0, 3
11:23:6, 0, 0.100000, 0, 3
11:23:9, 0, 0.100000, 0, 3
11:23:12, 0, 0.100000, 0, 3
11:23:15, 0, 0.100000, 0, 3
11:23:18, 0, 0.100000, 0, 3
11:23:21, 0, 0.100000, 0, 3
11:23:24, 0, 0.100000, 0, 3
11:23:27, 0, 0.100000, 0, 3
11:23:30, 0, 0.100000, 0, 3
11:23:33, 0, 0.100000, 0, 3
11:23:36, 0, 0.100000, 0, 3
11:23:39, 0, 0.100000, 0, 3
11:23:42, 0, 0.100000, 0, 3
11:23:45, 0, 0.100000, 0, 3
11:23:48, 0, 0.100000, 0, 3
11:23:51, 0, 0.100000, 0, 3
11:23:54, 0, 0.100000, 0, 3
11:23:57, 0, 0.100000, 0, 3
11:24:0, 0, 0.100000, 0, 3
11:24:3, 0, 0.100000, 0, 3
11:24:6, 0, 0.100000, 0, 3
11:24:9, 0, 0.100000, 0, 3
11:24:12, 0, 0.100000, 0, 3
11:24:15, 0, 0.100000, 0, 3
11:24:18, 0, 0.100000, 0, 3
11:24:21, 0, 0.100000, 0, 3
11:24:24, 0, 0.100000, 0, 3
11:24:27, 0, 0.100000, 0, 3
11:24:30, 0, 0.100000, 0, 3
11:24:33, 0, 0.100000, 0, 3
11:24:36, 0, 0.100000, 0, 3
11:24:39, 0, 0.100000, 0, 3
11:24:42, 0, 0.100000, 0, 3
11:24:45, 0, 0.100000, 0, 3
11:24:48, 0, 0.100000, 0, 3
11:24:51, 0, 0.100000, 0, 3
11:24:54, 0, 0.100000, 0, 3
11:24:57, 0, 0.100000, 0, 3
11:25:0, 0, 0.100000, 0, 3
11:25:3, 0, 0.100000, 0, 3
11:25:6, 0, 0.100000, 0, 3
11:25:9, 0, 0.100000, 0, 3
11:25:12, 0, 0.100000, 0, 3
11:25:15, 0, 0.100000, 0, 3
11:25:18, 0, 0.100000, 0, 3
11:25:21, 0, 0.100000, 0, 3
11:25:24, 0, 0.100000, 0, 3
11:25:27, 0, 0.100000, 0, 3
11:25:30, 0, 0.100000, 0, 3
11:25:33, 0, 0.100000, 0, 3
11:25:36, 0, 0.100000, 0, 3
11:25:39, 0, 0.100000, 0, 3
11:25:42, 0, 0.100000, 0, 3
11:25:45, 0, 0.100000, 0, 3
11:25:48, 0, 0.100000, 0, 3
11:25:51, 0, 0.100000, 0, 3
11:25:54, 0, 0.100000, 0, 3
11:25:57, 0, 0.100000, 0, 3
11:26:0, 0, 0.100000, 0, 3
11:26:3, 0, 0.100000, 0, 3
11:26:6, 0, 0.100000, 0, 3
11:26:9, 0, 0.100000, 0, 3
11:26:12, 0, 0.100000, 0, 3
11:26:15, 0, 0.100000, 0, 3
11:26:18, 0, 0.100000, 0, 3
11:26:21, 0, 0.100000, 0, 3
11:26:24, 0, 0.100000, 0, 3
11:26:27, 0, 0.100000, 0, 3
11:26:30, 0, 0.100000, 0, 3
11:26:33, 0, 0.100000, 0, 3
11:26:36, 0, 0.100000, 0, 3
11:26:39, 0, 0.100000, 0, 3
11:26:42, 0, 0.100000, 0, 3
11:26:45, 0, 0.100000, 0, 3
11:26:48, 0, 0.100000, 0, 3
11:26:51, 0, 0.100000, 0, 3
11:26:54, 0, 0.100000, 0, 3
11:26:57, 0, 0.100000, 0, 3
11:27:0, 0, 0.100000, 0, 3
11:27:3, 0, 0.100000, 0, 3
11:27:6, 0, 0.100000, 0, 3
11:27:9, 0, 0.100000, 0, 3
11:27:12, 0, 0.100000, 0, 3
11:27:15, 0, 0.100000, 0, 3
11:27:18, 0, 0.100000, 0, 3
11:27:21, 0, 0.100000, 0, 3
11:27:24, 0, 0.100000, 0, 3
11:27:27, 0, 0.100000, 0, 3
11:27:30, 0, 0.100000, 0, 3
11:27:33, 0, 0.100000, 0, 3
11:27:36, 0, 0.100000, 0, 3
11:27:39, 0, 0.100000, 0, 3
11:27:42, 0, 0.100000, 0, 3
11:27:45, 0, 0.100000, 0, 3
11:27:48, 0, 0.100000, 0, 3
11:27:51, 0, 0.100000, 0, 3
11:27:54, 0, 0.100000, 0, 3
11:27:57, 0, 0.100000, 0, 3
11:28:0, 0, 0.100000, 0, 3
11:28:3, 0, 0.100000, 0, 3
11:28:6, 0, 0.100000, 0, 3
11:28:9, 0, 0.100000, 0, 3
11:28:12, 0, 0.100000, 0, 3
11:28:15, 0, 0.100000, 0, 3
11:28:18, 0, 0.100000, 0, 3
11:28:21, 0, 0.100000, 0, 3
11:28:24, 0, 0.100000, 0, 3
11:28:27, 0, 0.100000, 0, 3
11:28:30, 0, 0.100000, 0, 3
11:28:33, 0, 0.100000, 0, 3
11:28:36, 0, 0.100000, 0, 3
11:28:39, 0, 0.100000, 0, 3
11:28:42, 0, 0.100000, 0, 3
11:28:45, 0, 0.100000, 0, 3
11:28:48, 0, 0.100000, 0, 3
11:28:51, 0, 0.100000, 0, 3
11:28:54, 0, 0.100000, 0, 3
11:28:57, 0, 0.100000, 0, 3
11:29:0, 0, 0.100000, 0, 3
11:29:3, 0, 0.100000, 0, 3
11:29:6, 0, 0.100000, 0, 3
11:29:9, 0, 0.100000, 0, 3
11:29:12, 0, 0.100000, 0, 3
11:29:15, 0, 0.100000, 0, 3
11:29:18, 0, 0.100000, 0, 3
11:29:21, 0, 0.100000, 0, 3
11:29:24, 0, 0.100000, 0, 3
11:29:27, 0, 0.100000, 0, 3
11:29:30, 0, 0.100000, 0, 3
11:29:33, 0, 0.100000, 0, 3
11:29:36, 0, 0.100000, 0, 3
11:29:39, 0, 0.100000, 0, 3
11:29:42, 0, 0.100000, 0, 3
11:29:45, 0, 0.100000, 0, 3
11:29:48, 0, 0.100000, 0, 3
11:29:51, 0, 0.100000, 0, 3
11:29:54, 0, 0.100000, 0, 3
11:29:57, 0, 0.100000, 0, 3
11:30:0, 0, 0.100000, 0, 3
11:30:3, 0, 0.100000, 0, 3
11:30:6, 0, 0.100000, 0, 3
11:30:9, 0, 0.100000, 0, 3
11:30:12, 0, 0.100000, 0, 3
11:30:15, 0, 0.100000, 0, 3
11:30:18, 0, 0.100000, 0, 3
11:30:21, 0, 0.100000, 0, 3
11:30:24, 0, 0.100000, 0, 3
11:30:27, 0, 0.100000, 0, 3
11:30:30, 0, 0.100000, 0, 3
11:30:33, 0, 0.100000, 0, 3
11:30:36, 0, 0.100000, 0, 3
11:30:39, 0, 0.100000, 0, 3
11:30:42, 0, 0.100000, 0, 3
11:30:45, 0, 0.100000, 0, 3
11:30:48, 0, 0.100000, 0, 3
11:30:51, 0, 0.100000, 0, 3
11:30:54, 0, 0.100000, 0, 3
11:30:57, 0, 0.100000, 0, 3
11:31:0, 0, 0.100000, 0, 3
11:31:3, 0, 0.100000, 0, 3
11:31:6, 0, 0.100000, 0, 3
11:31:9, 0, 0.100000, 0, 3
11:31:12, 0, 0.100000, 0, 3
11:31:15, 0, 0.100000, 0, 3
11:31:18, 0, 0.100000, 0, 3
11:31:21, 0, 0.100000, 0, 3
11:31:24, 0, 0.100000, 0, 3
11:31:27, 0, 0.100000, 0, 3
11:31:30, 0, 0.100000, 0, 3
11:31:33, 0, 0.100000, 0, 3
11:31:36, 0, 0.100000, 0, 3
11:31:39, 0, 0.100000, 0, 3
11:31:42, 0, 0.100000, 0, 3
11:31:45, 0, 0.100000, 0, 3
11:31:48, 0, 0.100000, 0, 3
11:31:51, 0, 0.100000, 0, 3
11:31:54, 0, 0.100000, 0, 3
11:31:57, 0, 0.100000, 0, 3
11:32:0, 0, 0.100000, 0, 3
11:32:3, 0, 0.100000, 0, 3
11:32:6, 0, 0.100000, 0, 3
11:32:9, 0, 0.100000, 0, 3
11:32:12, 0, 0.100000, 0, 3
11:32:15, 0, 0.100000, 0, 3
11:32:18, 0, 0.100000, 0, 3
11:32:21, 0, 0.100000, 0, 3
11:32:24, 0, 0.100000, 0, 3
11:32:27, 0, 0.100000, 0, 3
11:32:30, 0, 0.100000, 0, 3
11:32:33, 0, 0.100000, 0, 3
11:32:36, 0, 0.100000, 0, 3
11:32:39, 0, 0.100000, 0, 3
11:32:42, 0, 0.100000, 0, 3
11:32:45, 0, 0.100000, 0, 3
11:32:48, 0, 0.100000, 0, 3
11:32:51, 0, 0.100000, 0, 3
11:32:54, 0, 0.100000, 0, 3
11:32:57, 0, 0.100000, 0, 3
11:33:0, 0, 0.100000, 0, 3
11:33:3, 0, 0.100000, 0, 3
11:33:6, 0, 0.100000, 0, 3
11:33:9, 0, 0.100000, 0, 3
11:33:12, 0, 0.100000, 0, 3
11:33:15, 0, 0.100000, 0, 3
11:33:18, 0, 0.100000, 0, 3
11:33:21, 0, 0.100000, 0, 3
11:33:24, 0, 0.100000, 0, 3
11:33:27, 0, 0.100000, 0, 3
11:33:30, 0, 0.100000, 0, 3
11:33:33, 0, 0.100000, 0, 3
11:33:36, 0, 0.100000, 0, 3
11:33:39, 0, 0.100000, 0, 3
11:33:42, 0, 0.100000, 0, 3
11:33:45, 0, 0.100000, 0, 3
11:33:48, 0, 0.100000, 0, 3
11:33:51, 0, 0.100000, 0, 3
11:33:54, 0, 0.100000, 0, 3
11:33:57, 0, 0.100000, 0, 3
11:34:0, 0, 0.100000, 0, 3
11:34:3, 0, 0.100000, 0, 3
11:34:6, 0, 0.100000, 0, 3
11:34:9, 0, 0.100000, 0, 3
11:34:13, 0, 0.100000, 0, 3
11:34:16, 0, 0.100000, 0, 3
11:34:19, 0, 0.100000, 0, 3
11:34:22, 0, 0.100000, 0, 3
11:34:25, 0, 0.100000, 0, 3
11:34:28, 0, 0.100000, 0, 3
11:34:31, 0, 0.100000, 0, 3
11:34:34, 0, 0.100000, 0, 3
11:34:37, 0, 0.100000, 0, 3
11:34:40, 0, 0.100000, 0, 3
11:34:43, 0, 0.100000, 0, 3
11:34:46, 0, 0.100000, 0, 3
11:34:49, 0, 0.100000, 0, 3
11:34:52, 0, 0.100000, 0, 3
11:34:55, 0, 0.100000, 0, 3
11:34:58, 0, 0.100000, 0, 3
11:35:1, 0, 0.100000, 0, 3
11:35:4, 0, 0.100000, 0, 3
11:35:7, 0, 0.100000, 0, 3
11:35:10, 0, 0.100000, 0, 3
11:35:13, 0, 0.100000, 0, 3
11:35:16, 0, 0.100000, 0, 3
11:35:19, 0, 0.100000, 0, 3
11:35:22, 0, 0.100000, 0, 3
11:35:25, 0, 0.100000, 0, 3
11:35:28, 0, 0.100000, 0, 3
11:35:31, 0, 0.100000, 0, 3
11:35:34, 0, 0.100000, 0, 3
11:35:37, 0, 0.100000, 0, 3
11:35:40, 0, 0.100000, 0, 3
11:35:43, 0, 0.100000, 0, 3
11:35:46, 0, 0.100000, 0, 3
11:35:49, 0, 0.100000, 0, 3
11:35:52, 0, 0.100000, 0, 3
11:35:55, 0, 0.100000, 0, 3
11:35:58, 0, 0.100000, 0, 3
11:36:1, 0, 0.100000, 0, 3
11:36:4, 0, 0.100000, 0, 3
11:36:7, 0, 0.100000, 0, 3
11:36:10, 0, 0.100000, 0, 3
11:36:13, 0, 0.100000, 0, 3
11:36:16, 0, 0.100000, 0, 3
11:36:19, 0, 0.100000, 0, 3
11:36:22, 0, 0.100000, 0, 3
11:36:25, 0, 0.100000, 0, 3
11:36:28, 0, 0.100000, 0, 3
11:36:31, 0, 0.100000, 0, 3
11:36:34, 0, 0.100000, 0, 3
11:36:37, 0, 0.100000, 0, 3
11:36:40, 0, 0.100000, 0, 3
11:36:43, 0, 0.100000, 0, 3
11:36:46, 0, 0.100000, 0, 3
11:36:49, 0, 0.100000, 0, 3
11:36:52, 0, 0.100000, 0, 3
11:36:55, 0, 0.100000, 0, 3
11:36:58, 0, 0.100000, 0, 3
11:37:1, 0, 0.100000, 0, 3
11:37:4, 0, 0.100000, 0, 3
11:37:7, 0, 0.100000, 0, 3
11:37:10, 0, 0.100000, 0, 3
11:37:13, 0, 0.100000, 0, 3
11:37:16, 0, 0.100000, 0, 3
11:37:19, 0, 0.100000, 0, 3
11:37:22, 0, 0.100000, 0, 3
11:37:25, 0, 0.100000, 0, 3
11:37:28, 0, 0.100000, 0, 3
11:37:31, 0, 0.100000, 0, 3
11:37:34, 0, 0.100000, 0, 3
11:37:37, 0, 0.100000, 0, 3
11:37:40, 0, 0.100000, 0, 3
11:37:43, 0, 0.100000, 0, 3
11:37:46, 0, 0.100000, 0, 3
11:37:49, 0, 0.100000, 0, 3
11:37:52, 0, 0.100000, 0, 3
11:37:55, 0, 0.100000, 0, 3
11:37:58, 0, 0.100000, 0, 3
11:38:1, 0, 0.100000, 0, 3
11:38:4, 0, 0.100000, 0, 3
11:38:7, 0, 0.100000, 0, 3
11:38:10, 0, 0.100000, 0, 3
11:38:13, 0, 0.100000, 0, 3
11:38:16, 0, 0.100000, 0, 3
11:38:19, 0, 0.100000, 0, 3
11:38:22, 0, 0.100000, 0, 3
11:38:25, 0, 0.100000, 0, 3
11:38:28, 0, 0.100000, 0, 3
11:38:31, 0, 0.100000, 0, 3
11:38:34, 0, 0.100000, 0, 3
11:38:37, 0, 0.100000, 0, 3
11:38:40, 0, 0.100000, 0, 3
11:38:43, 0, 0.100000, 0, 3
11:38:46, 0, 0.100000, 0, 3
11:38:49, 0, 0.100000, 0, 3
11:38:52, 0, 0.100000, 0, 3
11:38:55, 0, 0.100000, 0, 3
11:38:58, 0, 0.100000, 0, 3
11:39:1, 0, 0.100000, 0, 3
11:39:4, 0, 0.100000, 0, 3
11:39:7, 0, 0.100000, 0, 3
11:39:10, 0, 0.100000, 0, 3
11:39:13, 0, 0.100000, 0, 3
11:39:16, 0, 0.100000, 0, 3
11:39:19, 0, 0.100000, 0, 3
11:39:22, 0, 0.100000, 0, 3
11:39:25, 0, 0.100000, 0, 3
11:39:28, 0, 0.100000, 0, 3
11:39:31, 0, 0.100000, 0, 3
11:39:34, 0, 0.100000, 0, 3
11:39:37, 0, 0.100000, 0, 3
11:39:40, 0, 0.100000, 0, 3
11:39:43, 0, 0.100000, 0, 3
11:39:46, 0, 0.100000, 0, 3
11:39:49, 0, 0.100000, 0, 3
11:39:52, 0, 0.100000, 0, 3
11:39:55, 0, 0.100000, 0, 3
11:39:58, 0, 0.100000, 0, 3
11:40:1, 0, 0.100000, 0, 3
11:40:4, 0, 0.100000, 0, 3
11:40:7, 0, 0.100000, 0, 3
11:40:10, 0, 0.100000, 0, 3
11:40:13, 0, 0.100000, 0, 3
11:40:16, 0, 0.100000, 0, 3
11:40:19, 0, 0.100000, 0, 3
11:40:22, 0, 0.100000, 0, 3
11:40:25, 0, 0.100000, 0, 3
11:40:28, 0, 0.100000, 0, 3
11:40:31, 0, 0.100000, 0, 3
11:40:34, 0, 0.100000, 0, 3
11:40:37, 0, 0.100000, 0, 3
11:40:40, 0, 0.100000, 0, 3
11:40:43, 0, 0.100000, 0, 3
11:40:46, 0, 0.100000, 0, 3
11:40:49, 0, 0.100000, 0, 3
11:40:52, 0, 0.100000, 0, 3
11:40:55, 0, 0.100000, 0, 3
11:40:58, 0, 0.100000, 0, 3
11:41:1, 0, 0.100000, 0, 3
11:41:4, 0, 0.100000, 0, 3
11:41:7, 0, 0.100000, 0, 3
11:41:10, 0, 0.100000, 0, 3
11:41:13, 0, 0.100000, 0, 3
11:41:16, 0, 0.100000, 0, 3
11:41:19, 0, 0.100000, 0, 3
11:41:22, 0, 0.100000, 0, 3
11:41:25, 0, 0.100000, 0, 3
11:41:28, 0, 0.100000, 0, 3
11:41:31, 0, 0.100000, 0, 3
11:41:34, 0, 0.100000, 0, 3
11:41:37, 0, 0.100000, 0, 3
11:41:40, 0, 0.100000, 0, 3
11:41:43, 0, 0.100000, 0, 3
11:41:46, 0, 0.100000, 0, 3
11:41:49, 0, 0.100000, 0, 3
11:41:52, 0, 0.100000, 0, 3
11:41:55, 0, 0.100000, 0, 3
11:41:58, 0, 0.100000, 0, 3
11:42:1, 0, 0.100000, 0, 3
11:42:4, 0, 0.100000, 0, 3
11:42:7, 0, 0.100000, 0, 3
11:42:10, 0, 0.100000, 0, 3
11:42:13, 0, 0.100000, 0, 3
11:42:16, 0, 0.100000, 0, 3
11:42:19, 0, 0.100000, 0, 3
11:42:22, 0, 0.100000, 0, 3
11:42:25, 0, 0.100000, 0, 3
11:42:28, 0, 0.100000, 0, 3
11:42:31, 0, 0.100000, 0, 3
11:42:34, 0, 0.100000, 0, 3
11:42:37, 0, 0.100000, 0, 3
11:42:40, 0, 0.100000, 0, 3
11:42:43, 0, 0.100000, 0, 3
11:42:46, 0, 0.100000, 0, 3
11:42:49, 0, 0.100000, 0, 3
11:42:52, 0, 0.100000, 0, 3
11:42:55, 0, 0.100000, 0, 3
11:42:58, 0, 0.100000, 0, 3
11:43:1, 0, 0.100000, 0, 3
11:43:4, 0, 0.100000, 0, 3
11:43:7, 0, 0.100000, 0, 3
11:43:10, 0, 0.100000, 0, 3
11:43:13, 0, 0.100000, 0, 3
11:43:16, 0, 0.100000, 0, 3
11:43:19, 0, 0.100000, 0, 3
11:43:22, 0, 0.100000, 0, 3
11:43:25, 0, 0.100000, 0, 3
11:43:28, 0, 0.100000, 0, 3
11:43:31, 0, 0.100000, 0, 3
11:43:34, 0, 0.100000, 0, 3
11:43:37, 0, 0.100000, 0, 3
11:43:40, 0, 0.100000, 0, 3
11:43:43, 0, 0.100000, 0, 3
11:43:46, 0, 0.100000, 0, 3
11:43:49, 0, 0.100000, 0, 3
11:43:52, 0, 0.100000, 0, 3
11:43:55, 0, 0.100000, 0, 3
11:43:58, 0, 0.100000, 0, 3
11:44:1, 0, 0.100000, 0, 3
11:44:4, 0, 0.100000, 0, 3
11:44:7, 0, 0.100000, 0, 3
11:44:10, 0, 0.100000, 0, 3
11:44:13, 0, 0.100000, 0, 3
11:44:16, 0, 0.100000, 0, 3
11:44:19, 0, 0.100000, 0, 3
11:44:22, 0, 0.100000, 0, 3
11:44:25, 0, 0.100000, 0, 3
11:44:28, 0, 0.100000, 0, 3
11:44:31, 0, 0.100000, 0, 3
11:44:34, 0, 0.100000, 0, 3
11:44:37, 0, 0.100000, 0, 3
11:44:40, 0, 0.100000, 0, 3
11:44:43, 0, 0.100000, 0, 3
11:44:46, 0, 0.100000, 0, 3
11:44:49, 0, 0.100000, 0, 3
11:44:52, 0, 0.100000, 0, 3
11:44:55, 0, 0.100000, 0, 3
11:44:58, 0, 0.100000, 0, 3
11:45:1, 0, 0.100000, 0, 3
11:45:4, 0, 0.100000, 0, 3
11:45:7, 0, 0.100000, 0, 3
11:45:10, 0, 0.100000, 0, 3
11:45:14, 0, 0.100000, 0, 3
11:45:17, 0, 0.100000, 0, 3
11:45:20, 0, 0.100000, 0, 3
11:45:23, 0, 0.100000, 0, 3
11:45:26, 0, 0.100000, 0, 3
11:45:29, 0, 0.100000, 0, 3
11:45:32, 0, 0.100000, 0, 3
11:45:35, 0, 0.100000, 0, 3
11:45:38, 0, 0.100000, 0, 3
11:45:41, 0, 0.100000, 0, 3
11:45:44, 0, 0.100000, 0, 3
11:45:47, 0, 0.100000, 0, 3
11:45:50, 0, 0.100000, 0, 3
11:45:53, 0, 0.100000, 0, 3
11:45:56, 0, 0.100000, 0, 3
11:45:59, 0, 0.100000, 0, 3
11:46:2, 0, 0.100000, 0, 3
11:46:5, 0, 0.100000, 0, 3
11:46:8, 0, 0.100000, 0, 3
11:46:11, 0, 0.100000, 0, 3
11:46:14, 0, 0.100000, 0, 3
11:46:17, 0, 0.100000, 0, 3
11:46:20, 0, 0.100000, 0, 3
11:46:23, 0, 0.100000, 0, 3
11:46:26, 0, 0.100000, 0, 3
11:46:29, 0, 0.100000, 0, 3
11:46:32, 0, 0.100000, 0, 3
11:46:35, 0, 0.100000, 0, 3
11:46:38, 0, 0.100000, 0, 3
11:46:41, 0, 0.100000, 0, 3
11:46:44, 0, 0.100000, 0, 3
11:46:47, 0, 0.100000, 0, 3
11:46:50, 0, 0.100000, 0, 3
11:46:53, 0, 0.100000, 0, 3
11:46:56, 0, 0.100000, 0, 3
11:46:59, 0, 0.100000, 0, 3
11:47:2, 0, 0.100000, 0, 3
11:47:5, 0, 0.100000, 0, 3
11:47:8, 0, 0.100000, 0, 3
11:47:11, 0, 0.100000, 0, 3
11:47:14, 0, 0.100000, 0, 3
11:47:17, 0, 0.100000, 0, 3
11:47:20, 0, 0.100000, 0, 3
11:47:23, 0, 0.100000, 0, 3
11:47:26, 0, 0.100000, 0, 3
11:47:29, 0, 0.100000, 0, 3
11:47:32, 0, 0.100000, 0, 3
11:47:35, 0, 0.100000, 0, 3
11:47:38, 0, 0.100000, 0, 3
11:47:41, 0, 0.100000, 0, 3
11:47:44, 0, 0.100000, 0, 3
11:47:47, 0, 0.100000, 0, 3
11:47:50, 0, 0.100000, 0, 3
11:47:53, 0, 0.100000, 0, 3
11:47:56, 0, 0.100000, 0, 3
11:47:59, 0, 0.100000, 0, 3
11:48:2, 0, 0.100000, 0, 3
11:48:5, 0, 0.100000, 0, 3
11:48:8, 0, 0.100000, 0, 3
11:48:11, 0, 0.100000, 0, 3
11:48:14, 0, 0.100000, 0, 3
11:48:17, 0, 0.100000, 0, 3
11:48:20, 0, 0.100000, 0, 3
11:48:23, 0, 0.100000, 0, 3
11:48:26, 0, 0.100000, 0, 3
11:48:29, 0, 0.100000, 0, 3
11:48:32, 0, 0.100000, 0, 3
11:48:35, 0, 0.100000, 0, 3
11:48:38, 0, 0.100000, 0, 3
11:48:41, 0, 0.100000, 0, 3
11:48:44, 0, 0.100000, 0, 3
11:48:47, 0, 0.100000, 0, 3
11:48:50, 0, 0.100000, 0, 3
11:48:53, 0, 0.100000, 0, 3
11:48:56, 0, 0.100000, 0, 3
11:48:59, 0, 0.100000, 0, 3
11:49:2, 0, 0.100000, 0, 3
11:49:5, 0, 0.100000, 0, 3
11:49:8, 0, 0.100000, 0, 3
11:49:11, 0, 0.100000, 0, 3
11:49:14, 0, 0.100000, 0, 3
11:49:17, 0, 0.100000, 0, 3
11:49:20, 0, 0.100000, 0, 3
11:49:23, 0, 0.100000, 0, 3
11:49:26, 0, 0.100000, 0, 3
11:49:29, 0, 0.100000, 0, 3
11:49:32, 0, 0.100000, 0, 3
11:49:35, 0, 0.100000, 0, 3
11:49:38, 0, 0.100000, 0, 3
11:49:41, 0, 0.100000, 0, 3
11:49:44, 0, 0.100000, 0, 3
11:49:47, 0, 0.100000, 0, 3
11:49:50, 0, 0.100000, 0, 3
11:49:53, 0, 0.100000, 0, 3
